name,discipline,address,city,postcode,phone,email,website,rating,reviews_count,source,scraped_at
Castle Blackbelt Academy,BJJ,"19 Valley Rd, Meersbrook, Sheffield S8 9FT",Sheffield,S8 9FT,0114 258 2767,,,5.0,1,google_maps,2026-03-05T17:22:23.428789+00:00
Laces Boxing Club,BJJ,"19 Valley Rd, Meersbrook, Sheffield S8 9FT",Sheffield,S8 9FT,0114 258 2767,,,5.0,1,google_maps,2026-03-05T17:22:25.214609+00:00
English Institute of Sport Sheffield,BJJ,"Coleridge Rd, Sheffield S9 5DA",Sheffield,S9 5DA,0114 223 5600,,https://www.everyoneactive.com/centre/english-institute-of-sport-sheffield,4.5,1854,google_maps,2026-03-05T17:22:26.882597+00:00
The Sheffield Judo Club,BJJ,"Coleridge Rd, Sheffield S9 5DA",Sheffield,S9 5DA,0114 223 5600,,https://www.everyoneactive.com/centre/english-institute-of-sport-sheffield,4.5,1854,google_maps,2026-03-05T17:22:28.682107+00:00
Sheffield Kenshinkan Aikido Club,BJJ,"Crosspool and District Youth Sports Trust, Coldwell Ln, Sheffield S10 5TL",Sheffield,S10 5TL,07801 927519,,https://www.kenshinkanaikido.org.uk/,5.0,1,google_maps,2026-03-05T17:22:30.396220+00:00
DS TAEKWONDO,BJJ,"Wesley Hall, 133 Crookes, Sheffield S10 1UD",Sheffield,S10 1UD,07833 463420,sheffieldtkd@live.co.uk,http://www.dstaekwondo.co.uk/,5.0,30,google_maps,2026-03-05T17:22:32.223871+00:00
Flow Boxing Sheffield,BJJ,"Wesley Hall, 133 Crookes, Sheffield S10 1UD",Sheffield,S10 1UD,07833 463420,sheffieldtkd@live.co.uk,http://www.dstaekwondo.co.uk/,5.0,30,google_maps,2026-03-05T17:22:34.165217+00:00
Society for the Study of Swordsmanship,BJJ,"St Augustines Church, Brocco Bank, Broomhall, Sheffield S11 8RS",Sheffield,S11 8RS,,,http://weaponskills.org.uk/,5.0,1,google_maps,2026-03-05T17:22:35.867058+00:00
Sheffield Karate Club,BJJ,"School St, Mosborough, Sheffield S20 5EB",Sheffield,S20 5EB,07941 483695,sheffieldkarateclub@gmail.com,http://www.sheffieldkarateclub.co.uk/,5.0,35,google_maps,2026-03-05T17:22:37.663973+00:00
Tetsudo Martial Arts Sheffield,BJJ,"School St, Mosborough, Sheffield S20 5EB",Sheffield,S20 5EB,07941 483695,sheffieldkarateclub@gmail.com,http://www.sheffieldkarateclub.co.uk/,5.0,35,google_maps,2026-03-05T17:22:39.666766+00:00
Olympia Health & Fitness,BJJ,"School St, Mosborough, Sheffield S20 5EB",Sheffield,S20 5EB,07941 483695,sheffieldkarateclub@gmail.com,http://www.sheffieldkarateclub.co.uk/,5.0,35,google_maps,2026-03-05T17:22:41.448873+00:00
"DS TAEKWONDO, Stannington",BJJ,"Forge Valley School, Wood Ln, Stannington, Sheffield S6 5HG",Sheffield,S6 5HG,07833 463420,sheffieldtkd@live.co.uk,http://www.dstaekwondo.co.uk/,5.0,21,google_maps,2026-03-05T17:22:43.347229+00:00
Sheffield Dojo Tao Noy Sing Karate Club,BJJ,"Forge Valley School, Wood Ln, Stannington, Sheffield S6 5HG",Sheffield,S6 5HG,07833 463420,sheffieldtkd@live.co.uk,http://www.dstaekwondo.co.uk/,5.0,21,google_maps,2026-03-05T17:22:45.370894+00:00
Team Kaizen Judo Academy,BJJ,"15, Devonshire Business Park, Eldon St, Sheffield City Centre, Sheffield S1 4GT",Sheffield,S1 4GT,036854775808,teamkaizenjudo@gmail.com,http://www.teamkaizenjudo.com/,,,google_maps,2026-03-05T17:22:47.248757+00:00
Self Defence Academy,BJJ,"15, Devonshire Business Park, Eldon St, Sheffield City Centre, Sheffield S1 4GT",Sheffield,S1 4GT,036854775808,teamkaizenjudo@gmail.com,http://www.teamkaizenjudo.com/,,,google_maps,2026-03-05T17:22:49.054149+00:00
Shaolin Fists International,BJJ,"94 Surrey St, Sheffield City Centre, Sheffield S1 2LG",Sheffield,S1 2LG,07960 531968,giorgio@kungfutradizionale.com; shaolinway@btconnect.com; lucawutao@gmail.com,http://www.shaolinway.com/shaolinway/sfi.htm,5.0,1,google_maps,2026-03-05T17:22:50.796514+00:00
Sung Wing Chun - Sheffield,BJJ,"94 Surrey St, Sheffield City Centre, Sheffield S1 2LG",Sheffield,S1 2LG,07960 531968,giorgio@kungfutradizionale.com; shaolinway@btconnect.com; lucawutao@gmail.com,http://www.shaolinway.com/shaolinway/sfi.htm,5.0,1,google_maps,2026-03-05T17:22:52.754862+00:00
Unrivalled Wrestling Club,BJJ,"Unit 1, Unrivalled Wrestling Club, Harvest Works, Unrivalled MMA, 102 Harvest Ln, Neepsend, Sheffield S3 8EG",Sheffield,S3 8EG,07753 858597,,,,,google_maps,2026-03-05T17:22:54.529312+00:00
Sheffield Wing Chun Kung Fu Centre,BJJ,"Unit 1, Unrivalled Wrestling Club, Harvest Works, Unrivalled MMA, 102 Harvest Ln, Neepsend, Sheffield S3 8EG",Sheffield,S3 8EG,07753 858597,,,,,google_maps,2026-03-05T17:22:56.362007+00:00
Steel City Gym,BJJ,"20 Darnall Rd, Darnall, Sheffield S9 5AB",Sheffield,S9 5AB,0114 243 5029,,,5.0,3,google_maps,2026-03-05T17:22:58.077845+00:00
Mentalmate,BJJ,"20 Darnall Rd, Darnall, Sheffield S9 5AB",Sheffield,S9 5AB,0114 243 5029,,,5.0,3,google_maps,2026-03-05T17:22:59.951793+00:00
TopJump Inflatable Park Sheffield,BJJ,"TopJump, Little London Rd, Heeley, Sheffield S8 0UH",Sheffield,S8 0UH,0114 321 4412,sheffield@topjump.uk,http://www.topjumpsheffield.uk/,4.2,208,google_maps,2026-03-05T17:23:01.735424+00:00
Original Wu Style Tai Chi Chuan,BJJ,"Brincliffe Cres, Nether Edge, Sheffield S11 9AW",Sheffield,S11 9AW,07771 856038,dsr.barrow@gmail.com,http://www.wutaichi.co.uk/,5.0,2,google_maps,2026-03-05T17:23:03.475769+00:00
Sheffield Horangi Taekwondo,BJJ,"Lupton Rd, Lowedges, Sheffield S8 7JQ",Sheffield,S8 7JQ,07752 041651,,https://sheffieldhorangi.wixsite.com/home,5.0,8,google_maps,2026-03-05T17:23:05.193001+00:00
Firth Park Boxing Academy,BJJ,"127 Bevercotes Rd, Sheffield S5 6HB",Sheffield,S5 6HB,07727 601983,,https://m.facebook.com/FirthParkBA,4.9,46,google_maps,2026-03-05T17:23:06.917266+00:00
Foundry Gym Sheffield,BJJ,"363 Bramall Ln, Lowfield, Sheffield S2 4RN",Sheffield,S2 4RN,07498 061345,foundrygymgroup@gmail.com; info@foundrygym.co.uk,https://foundry-gym.co.uk/sheffield/,4.8,156,google_maps,2026-03-05T17:23:08.707933+00:00
The Gym Group Sheffield The Moor,BJJ,"81a The Moor, Sheffield City Centre, Sheffield S1 4PF",Sheffield,S1 4PF,0300 303 4800,,https://www.thegymgroup.com/find-a-gym/sheffield-gyms/sheffield-the-moor/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=Sheffield%20The%20Moor,4.5,487,google_maps,2026-03-05T17:23:10.489621+00:00
Elite Karate Centres Sheffield,BJJ,"King Edwards Gym, Darwin Ln, Crosspool, Sheffield S10 5RG",Sheffield,S10 5RG,07952 158838,,http://www.elite-karate.co.uk/karate-lessons/,5.0,2,google_maps,2026-03-05T17:23:12.242695+00:00
Seven Hills Boxing,BJJ,"Pipworth School, Prince of Wales Road Enter via main entrance of pipworth School, just after fuel station entrance, Sheffield S2 1FF",Sheffield,S2 1FF,07447 441397,,,4.2,5,google_maps,2026-03-05T17:23:13.964037+00:00
Beardows Corner,BJJ,"100 Prospect Rd, Heeley, Sheffield S2 3EN",Sheffield,S2 3EN,07791 334936,beardowscorner@gmail.com,https://beardowscorner.com/,5.0,34,google_maps,2026-03-05T17:23:15.703908+00:00
Mushin Tatakai,BJJ,"349 Shirecliffe Rd, Sheffield S5 8XL",Sheffield,S5 8XL,07739 672443,info@mushintatakai.com,http://mushintatakai.com/,,,google_maps,2026-03-05T17:23:17.453745+00:00
Aspire Boxing Club,BJJ,"Base Green Community Centre, Frith Rd, Sheffield S12 2ES",Sheffield,S12 2ES,07850 471976,,,5.0,10,google_maps,2026-03-05T17:23:19.169574+00:00
Sheffield Hallam Dojo - Okinawan Goju Ryu Karate,BJJ,"St Mary’s Church, Howard Rd, Sheffield S6 2XQ",Sheffield,S6 2XQ,01270 874085,,http://www.hallamdojo.co.uk/,5.0,1,google_maps,2026-03-05T17:23:20.919271+00:00
"City Centre Tai Chi, Qigong, Taoist Yoga, Meditation, Self-Defence",BJJ,"St Tim's Community Hall, 136 Slinn St, Sheffield S10 1NZ",Sheffield,S10 1NZ,080430180655,,https://www.sea-cloud.org/classes/sheffield-taoist-centre,5.0,10,google_maps,2026-03-05T17:23:22.727309+00:00
karate sheffield hillsborough,BJJ,"The Sports Hall, 57 Burton St, Hillsborough, Sheffield S6 2HH",Sheffield,S6 2HH,0114 234 6663,stanknighton1s@gmail.com,https://karatesheffield.com/,5.0,4,google_maps,2026-03-05T17:23:24.549796+00:00
Riley's Boxing & Fitness Centre,BJJ,"Unit 10, Portland business park, Richmond Park Rd, Handsworth, Sheffield S13 8HS",Sheffield,S13 8HS,07800 518043,,https://www.facebook.com/Rileys-Boxing-and-Fitness-Centre-2052330085027167/,4.9,19,google_maps,2026-03-05T17:23:26.380109+00:00
Scorpion Taekwondo Sheffield,BJJ,"Unit 10, Portland business park, Richmond Park Rd, Handsworth, Sheffield S13 8HS",Sheffield,S13 8HS,07800 518043,,https://www.facebook.com/Rileys-Boxing-and-Fitness-Centre-2052330085027167/,4.9,19,google_maps,2026-03-05T17:23:28.264162+00:00
Squad Jiu Jitsu Ltd,BJJ,"Unit 1 Cavendish Business Park, Whitting Valley Rd, Chesterfield S41 9EY",Sheffield,S41 9EY,07930 271745,squadjiujitsu@gmail.com,http://www.squadjiujitsu.co.uk/,5.0,12,google_maps,2026-03-05T17:23:29.967607+00:00
Wing Chun Kung Fu Academy,BJJ,"Unit 1 Cavendish Business Park, Whitting Valley Rd, Chesterfield S41 9EY",Sheffield,S41 9EY,07930 271745,squadjiujitsu@gmail.com,http://www.squadjiujitsu.co.uk/,5.0,12,google_maps,2026-03-05T17:23:31.898329+00:00
WTKA GB,BJJ,"Dore Industrial Estate, 8 Orgreave Dr, Handsworth, Sheffield S13 9NR",Sheffield,S13 9NR,0114 288 0300,info@wtkagb.com,http://wtkaengland.com/,,,google_maps,2026-03-05T17:23:33.639672+00:00
"City Centre Tai Chi, Qigong, Meditation, Yoga, Self-Defence",BJJ,"Dore Industrial Estate, 8 Orgreave Dr, Handsworth, Sheffield S13 9NR",Sheffield,S13 9NR,0114 288 0300,info@wtkagb.com,http://wtkaengland.com/,,,google_maps,2026-03-05T17:23:35.516405+00:00
Norton Dojo,BJJ,"Dore Industrial Estate, 8 Orgreave Dr, Handsworth, Sheffield S13 9NR",Sheffield,S13 9NR,0114 288 0300,info@wtkagb.com,http://wtkaengland.com/,,,google_maps,2026-03-05T17:23:37.228851+00:00
RT Fitness,BJJ,"Mountview Methodist Church Hall, Derbyshire Ln, Norton Lees, Sheffield S8 8SG",Sheffield,S8 8SG,07914 750891,,,5.0,3,google_maps,2026-03-05T17:23:39.104715+00:00
Mindful Tai Chi,BJJ,"128 Upperthorpe, Sheffield S6 3NF",Sheffield,S6 3NF,07989 928675,david@mindful-taichi.co.uk,http://www.mindful-taichi.co.uk/,5.0,15,google_maps,2026-03-05T17:23:40.993503+00:00
Sheffield Tae Kwon Do,BJJ,"128 Upperthorpe, Sheffield S6 3NF",Sheffield,S6 3NF,07989 928675,david@mindful-taichi.co.uk,http://www.mindful-taichi.co.uk/,5.0,15,google_maps,2026-03-05T17:23:42.855692+00:00
Ingle Boxing Gym Sheffield,BJJ,"Newman Rd, Sheffield S9 1LP",Sheffield,S9 1LP,07908 513857,info@inglegym.co.uk,http://www.inglegymsheffield.com/,5.0,47,google_maps,2026-03-05T17:23:44.659238+00:00
steel city combat sports events,BJJ,"Newman Rd, Sheffield S9 1LP",Sheffield,S9 1LP,07908 513857,info@inglegym.co.uk,http://www.inglegymsheffield.com/,5.0,47,google_maps,2026-03-05T17:23:46.611194+00:00
Ip Man Wing Chun Sheffield,BJJ,"Greenhill Methodist Church, School Ln, Greenhill, Sheffield S8 7RL",Sheffield,S8 7RL,07896 977388,,,5.0,1,google_maps,2026-03-05T17:23:48.324758+00:00
Karate Sheffield Attercliffe,BJJ,"EIS SHeffield, 200 Coleridge Raod, Sheffield S9 5DA",Sheffield,S9 5DA,0114 234 6663,stanknighton1s@gmail.com,http://www.karatesheffield.com/,3.8,6,google_maps,2026-03-05T17:23:50.028190+00:00
Makenki Karate Clubs,BJJ,"Cdyst Sports Hall, Coldwell Lane, Sheffield S10 5TL",Sheffield,S10 5TL,044117014504,,http://www.makarate.co.uk/,4.5,4,google_maps,2026-03-05T17:23:51.727564+00:00
Knox Boxing Gym,BJJ,"2 Joiner St, Sheffield S3 8GW",Sheffield,S3 8GW,07534 100868,,,4.9,13,google_maps,2026-03-05T17:23:53.480094+00:00
Concord Sports Centre,BJJ,"Shiregreen Ln, Sheffield S5 6AE",Sheffield,S5 6AE,0114 257 0053,,https://www.everyoneactive.com/centre/concord-sports-centre/,4.2,1097,google_maps,2026-03-05T17:23:55.197982+00:00
Ip Man Wing Chun Kung Fu - Sheffield,BJJ,"15 Paternoster Row, Sheffield City Centre, Sheffield S1 2BX",Sheffield,S1 2BX,07593 913883,,http://www.wingchunkuen.org/,5.0,4,google_maps,2026-03-05T17:23:56.932495+00:00
AFK Kickboxing,BJJ,"14-16 Wolseley Rd, Nether Edge, Sheffield S8 0ZU",Sheffield,S8 0ZU,07775 914155,,,,,google_maps,2026-03-05T17:23:58.647460+00:00
Champions Taekwondo,BJJ,"Scout hut Sheffield S10, Sheffield S10 5FY",Sheffield,S10 5FY,07970 597800,steelcitymartialarts@outlook.com,http://www.steelcitymartialarts.co.uk/,5.0,3,google_maps,2026-03-05T17:24:00.341888+00:00
Chinese Martial Arts & Qigong - Sheffield,BJJ,"Showroom 5, Showroom Cinema, 15 Paternoster Row, Sheffield S1 2BX",Sheffield,S1 2BX,07971 942605,,http://darrylmoy.com/,,,google_maps,2026-03-05T17:24:02.049990+00:00
Sheffield Tae Kwon Do,BJJ,"8 Ringinglow Rd, Sheffield S11 7PP",Sheffield,S11 7PP,07798 697455,sheffieldtkd7@virginmedia.com,http://www.sheffieldtkd.com/,5.0,1,google_maps,2026-03-05T17:24:03.745531+00:00
Trojan Free Fighters Bristol,BJJ,"19, 21A Houlton St, Newfoundland Wy, St Jude's, Bristol BS2 9DA",Bristol,BS2 9DA,07916 161934,,http://www.trojanfreefightersbristol.com/,5.0,577,google_maps,2026-03-05T17:24:37.663032+00:00
Gracie Barra Staple Hill Brazilian Jiu Jitsu,BJJ,"Page Rd, Bristol BS16 4NE",Bristol,BS16 4NE,07403 611935,graciebarrastaplehill@gmail.com,https://graciebarrastaplehill.co.uk/,4.9,132,google_maps,2026-03-05T17:24:39.381277+00:00
Art of Movement Bristol - Brazilian Jiu Jitsu and Capoeira,BJJ,"St Luke's Church, Church St, Bristol BS5 9FB",Bristol,BS5 9FB,07734 469251,hello@artofmovementbristol.com,http://www.artofmovementbristol.com/,5.0,40,google_maps,2026-03-05T17:24:41.131054+00:00
Gracie Barra Bristol Brazilian Jiu Jitsu,BJJ,"3-15 Heber St, Redfield, Bristol BS5 9JU",Bristol,BS5 9JU,07817 630485,graciebarrabristol@gmail.com,http://graciebarrabristol.com/,4.9,154,google_maps,2026-03-05T17:24:42.872947+00:00
Roger Gracie Academy North Bristol,BJJ,"The Youth Centre, Greystoke Ave, Southmead, Bristol BS10 6AS",Bristol,BS10 6AS,07796 790866,sales@rogergraciebristol.com,http://www.rogergracienorthbristol.com/,5.0,221,google_maps,2026-03-05T17:24:44.589527+00:00
Artemis BJJ (Brazilian Jiu Jitsu) | Central Bristol,BJJ,"7 Easton Rd, Bristol BS5 0BY",Bristol,BS5 0BY,07740 197319,kids@artemisbjj.com; info@artemisbjj.com,http://www.artemisbjj.com/,5.0,8,google_maps,2026-03-05T17:24:46.304469+00:00
Pickle Factory Fighters,BJJ,"The Pickle Factory, 13 All Hallows Rd, Easton, Bristol BS5 0HH",Bristol,BS5 0HH,07592733276,cjbanni@gmail.com,https://www.picklefactoryfighters.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=979762896446085838,5.0,10,google_maps,2026-03-05T17:24:48.007516+00:00
Bristol Jiu Jitsu,BJJ,"Shield Road Primary School, Shields Ave, Bristol BS7 0RR",Bristol,BS7 0RR,07789 724784,,https://bristoljiujitsu.co.uk/,5.0,13,google_maps,2026-03-05T17:24:49.719257+00:00
Pedro Bessa Brazilian Jiu Jitsu School,BJJ,"Sweatbox Gym, Princess St, Bristol BS3 4AG",Bristol,BS3 4AG,07833 493238,,,5.0,12,google_maps,2026-03-05T17:24:51.456888+00:00
KIN Jiu-Jitsu,BJJ,"13 Canford Ln, Bristol BS9 3DF",Bristol,BS9 3DF,0117 239 3835,info@kinjj.co.uk,https://kinjj.co.uk/,5.0,16,google_maps,2026-03-05T17:24:53.136647+00:00
Roger Gracie Academy Central Bristol,BJJ,"86 Queens Rd, Bristol BS8 1RB",Bristol,BS8 1RB,07796 790866,,https://www.rogergraciebristol.com/central,5.0,26,google_maps,2026-03-05T17:24:54.861872+00:00
RR Brazilian Jiu Jitsu,BJJ,"High St, Hanham, Bristol BS15 3DR",Bristol,BS15 3DR,043478260869,impallari@gmail.com; eben@eyebytes.com,https://www.rrbrazilianjiujitsu.com/,4.6,11,google_maps,2026-03-05T17:24:56.575770+00:00
Roger Gracie Academy South Bristol,BJJ,"Unit 9, Duckmoor Road Industrial Estate, Duckmoor Rd, Ashton Gate, Bristol BS3 2BJ",Bristol,BS3 2BJ,07796 790866,sales@rogergraciebristol.com,https://www.rogergraciebristol.com/,5.0,39,google_maps,2026-03-05T17:24:58.276043+00:00
EVOLVE Brazilian Jiu Jitsu,BJJ,"Unit 12, Barrs Court business park, Warmley, Bristol BS30 8XT",Bristol,BS30 8XT,07464 107325,,https://online.wellyx.com/evolvejiujitsu/bristol,4.2,5,google_maps,2026-03-05T17:25:00.032727+00:00
Roger Gracie Academy East Bristol,BJJ,"Unit 31 Foundry Ln, Speedwell, Bristol BS5 7UH",Bristol,BS5 7UH,07796 790866,sales@rogergraciebristol.com,https://www.rogergraciebristol.com/,5.0,58,google_maps,2026-03-05T17:25:01.790369+00:00
One Step Ahead MMA & Fitness,BJJ,"133b Whiteladies Rd, Redland, Bristol BS8 2PL",Bristol,BS8 2PL,07753 249450,,http://www.onestepaheadmma.co.uk/,4.6,10,google_maps,2026-03-05T17:25:03.545851+00:00
Aftermath BJJ Knowle,BJJ,"37 Filwood Broadway, Knowle, Bristol BS4 1JP",Bristol,BS4 1JP,07967 496772,aftermathbjjknowle@gmail.com,https://www.matr-bjj.com/locations/bristol/aftermath-bjj-knowle,5.0,55,google_maps,2026-03-05T17:25:05.343122+00:00
StandStrong Academy - self defence & martial arts,BJJ,"15 to 17 Brislington Hill, Brislington, Bristol BS4 5BE",Bristol,BS4 5BE,0117 251 0119,,http://www.standstrongacademy.co.uk/,5.0,97,google_maps,2026-03-05T17:25:07.107508+00:00
Artemis BJJ (Brazilian Jiu Jitsu) | Clifton,BJJ,"15 to 17 Brislington Hill, Brislington, Bristol BS4 5BE",Bristol,BS4 5BE,0117 251 0119,,http://www.standstrongacademy.co.uk/,5.0,97,google_maps,2026-03-05T17:25:08.921185+00:00
Bristol Uni Jiu Jitsu,BJJ,"Richmond Building, 105 Queens Rd, Clifton, Bristol BS8 1LN",Bristol,BS8 1LN,000000000004,management@jitsufoundation.org; webmaster@jitsufoundation.org; tjf@jitsufoundation.org,https://www.jitsufoundation.org/regions/west-country/university-of-bristol-jiu-jitsu-club/,5.0,2,google_maps,2026-03-05T17:25:10.609774+00:00
Bristol Krav Maga (KMG) City Centre,BJJ,"Cathedral Choir School, College Square, Bristol BS1 5TS",Bristol,BS1 5TS,,,http://www.bristolkravmaga.com/,4.7,42,google_maps,2026-03-05T17:25:12.340274+00:00
Bristol Martial Arts Academy,BJJ,"252, Central Park, Off Petherton Rd, Hengrove, Bristol BS14 9BZ",Bristol,BS14 9BZ,07700 161482,,https://www.bristolmartialartsacademy.com/,4.9,341,google_maps,2026-03-05T17:25:14.093746+00:00
Impact Gym,BJJ,"252, Central Park, Off Petherton Rd, Hengrove, Bristol BS14 9BZ",Bristol,BS14 9BZ,07700 161482,,https://www.bristolmartialartsacademy.com/,4.9,341,google_maps,2026-03-05T17:25:15.821426+00:00
RISE Community Jiu Jitsu,BJJ,"Temple School Gym, St Mary, Somerset Square, Redcliffe, Bristol BS1 6RT",Bristol,BS1 6RT,07813 141035,tom@risecommunityjiujitsu.org,https://www.risecommunityjiujitsu.org/,5.0,5,google_maps,2026-03-05T17:25:19.267828+00:00
Combat Warriors,BJJ,"Easton Rd, Bristol BS5 0BY",Bristol,BS5 0BY,07561 857152,,http://www.combatwarriors.co.uk/,5.0,59,google_maps,2026-03-05T17:25:20.959199+00:00
Combat Jujutsu,BJJ,"Impact Gym, Hayward Rd, Soundwell, Bristol BS16 4NY",Bristol,BS16 4NY,07522 522723,contact@combatjujutsu.co.uk,http://combatjujutsu.co.uk/,5.0,7,google_maps,2026-03-05T17:25:22.665600+00:00
PCT Gym,BJJ,"32 Picton Ln, Montpelier, Bristol BS6 5PX",Bristol,BS6 5PX,07583 024292,personalcombattraining@gmail.com,https://www.personalcombattraining.co.uk/,4.9,113,google_maps,2026-03-05T17:25:24.391371+00:00
The Pit Gym,BJJ,"unit 4, trubodies yard, 121 London Rd, Bristol BS30 5NA",Bristol,BS30 5NA,07528 844610,info@mysite.com; info@fluxmentoring.com,http://www.thepitbristol.com/,5.0,16,google_maps,2026-03-05T17:25:26.189682+00:00
Bristol Krav Maga (KMG) Horfield,BJJ,"Orchard School, Filton Rd, Bristol BS7 0XZ",Bristol,BS7 0XZ,,,https://bristolkravmaga.com/,5.0,41,google_maps,2026-03-05T17:25:27.932842+00:00
Adrenaline Fight Club,BJJ,"7 Easton Rd, Bristol BS5 0BY",Bristol,BS5 0BY,07514 081436,,http://www.adrenalinefightclub.co.uk/,5.0,23,google_maps,2026-03-05T17:25:29.668044+00:00
PREMIER BJJ CHAMPIONSHIPS,BJJ,"3A Merton Rd, Bishopston, Bristol BS7 8TL",Bristol,BS7 8TL,,,http://premierbjjchampionships.com/,,,google_maps,2026-03-05T17:25:31.425126+00:00
Athena Combat Club,BJJ,"The Hideout, Unit 2 White St, St Jude's, Bristol BS5 0TS",Bristol,BS5 0TS,07868 771452,,http://www.athenacombatclub.co.uk/,4.9,49,google_maps,2026-03-05T17:25:33.124671+00:00
Sweat Box Gym,BJJ,"Units 2, 3 Princess St, Bristol BS3 4AG",Bristol,BS3 4AG,,,http://sweatboxgym.com/,4.9,161,google_maps,2026-03-05T17:25:34.882380+00:00
Shorinji Ryu Aiki Ju-Jutsu,BJJ,"Units 2, 3 Princess St, Bristol BS3 4AG",Bristol,BS3 4AG,,,http://sweatboxgym.com/,4.9,161,google_maps,2026-03-05T17:25:36.706617+00:00
Red Dragons Martial Arts School Bristol,BJJ,"Churchways Ave, Bristol BS7 8SN",Bristol,BS7 8SN,07779 740432,info@reddragonsmartialarts.com,http://www.reddragonsmartialarts.com/,5.0,61,google_maps,2026-03-05T17:25:38.389137+00:00
The REC Bristol,BJJ,"213 Whiteladies Rd, Redland, Bristol BS8 2XS",Bristol,BS8 2XS,07969 426514,info@therec.org; info@therec.org.uk,https://www.therec.org.uk/,5.0,13,google_maps,2026-03-05T17:25:40.200078+00:00
GB Fit Gym - martial arts and fitness,BJJ,"32 Luckwell Rd, Bristol BS3 3EW",Bristol,BS3 3EW,07913 667929,enquiries@iamgbfit.com,https://iamgbfit.com/contact/,5.0,16,google_maps,2026-03-05T17:25:42.031338+00:00
Grapple Machine,BJJ,"Hayward Rd, Soundwell, Bristol BS16 4NY",Bristol,BS16 4NY,,,http://www.grapplemachine.com/,5.0,9,google_maps,2026-03-05T17:25:43.804740+00:00
Bristol Shorinji Kempo Dojo,BJJ,"The Harbour, Totterdown, Bristol BS4 2AD",Bristol,BS4 2AD,030303030303,,https://bristolshorinjikempo.org/,5.0,11,google_maps,2026-03-05T17:25:45.522504+00:00
Bristol Titans Krav Maga,BJJ,"Studio 5, Kingswood Estate, Britannia Rd, Kingswood, Bristol BS15 8DB",Bristol,BS15 8DB,07813 347795,kravmagacontact@gmail.com,https://bristoltitanskravmaga.co.uk/,5.0,121,google_maps,2026-03-05T17:25:47.249954+00:00
Cool Heart Combat Sports,BJJ,"30 Albert Rd, Bristol BS2 0XA",Bristol,BS2 0XA,,,https://app.classfit.com/Studio/235288,5.0,31,google_maps,2026-03-05T17:25:48.999786+00:00
Raw Combat,BJJ,"140 Church Rd, Redfield, Bristol BS5 9HN",Bristol,BS5 9HN,07852 646844,,,,,google_maps,2026-03-05T17:25:50.748705+00:00
ProTom Fitness,BJJ,"15 Hampton Ln, Redland, Bristol BS6 6LE",Bristol,BS6 6LE,0117 322 4157,,http://protomfitness.co.uk/thai-kickboxing-bristol,4.9,19,google_maps,2026-03-05T17:25:52.465451+00:00
Empire Fighting Chance,BJJ,"The Mill, Lower Ashley Rd, Easton, Bristol BS5 0YJ",Bristol,BS5 0YJ,0117 233 8700,,http://www.empirefightingchance.org/,4.7,22,google_maps,2026-03-05T17:25:54.201663+00:00
Masters Academy Bristol,BJJ,"College Square, Bristol BS1 5TS",Bristol,BS1 5TS,0117 325 2121,contact@mastersacademybristol.co.uk,http://mastersacademybristol.co.uk/,5.0,14,google_maps,2026-03-05T17:25:55.959793+00:00
Moda Jiu Jitsu Academy,BJJ,"Glenavon Farm, Bath Rd, Saltford, Bristol BS31 3TJ",Bristol,BS31 3TJ,07305 629601,modajiujitsu@gmail.com,http://modajiujitsu.co.uk/,5.0,37,google_maps,2026-03-05T17:25:57.799907+00:00
Checkmat BJJ Bristol,BJJ,"Glenavon Farm, Bath Rd, Saltford, Bristol BS31 3TJ",Bristol,BS31 3TJ,07305 629601,modajiujitsu@gmail.com,http://modajiujitsu.co.uk/,5.0,37,google_maps,2026-03-05T17:25:59.691363+00:00
EPiC Martial Arts Brislington,BJJ,"Grove Park, Brislington, Bristol BS4 3LG",Bristol,BS4 3LG,07802 666239,info@epicmartialarts.co.uk,https://www.epicmartialarts.co.uk/,5.0,24,google_maps,2026-03-05T17:26:01.379993+00:00
Systema Russian Martial Art Bristol,BJJ,"Grove Park, Brislington, Bristol BS4 3LG",Bristol,BS4 3LG,07802 666239,info@epicmartialarts.co.uk,https://www.epicmartialarts.co.uk/,5.0,24,google_maps,2026-03-05T17:26:03.201067+00:00
Japan Arts Centre Judo Bristol,BJJ,"Faithspace, Prewett St, Bristol BS1 6PB",Bristol,BS1 6PB,07500 040182,dave@lab6.com; amkryukov@gmail.com; jonpinhorn.typedesign@gmail.com,http://www.japanartscentrejudo.com/,5.0,8,google_maps,2026-03-05T17:26:04.884283+00:00
Powersports Gym,BJJ,"15 Hampton Ln, Redland, Bristol BS6 6LE",Bristol,BS6 6LE,0117 904 2336,info@powersportsgym.co.uk,http://powersportsgym.co.uk/,5.0,6,google_maps,2026-03-05T17:26:06.657153+00:00
Dragon Claw Martial Arts & Yoga,BJJ,"15 Hampton Ln, Redland, Bristol BS6 6LE",Bristol,BS6 6LE,0117 904 2336,info@powersportsgym.co.uk,http://powersportsgym.co.uk/,5.0,6,google_maps,2026-03-05T17:26:08.486247+00:00
